hunger,energy,social,fun,wealth,comfort,hygiene,bladder,archetype,care_style,arm,scarcity,care_score,care_floor_breach,gate_verdict
79.0,98.0,70.0,89.0,75.0,97.0,80.0,100.0,Scholar,gentle,A_governed,1,0.6,0,allow
79.0,98.0,70.0,89.0,75.0,97.0,80.0,100.0,Healer,gentle,A_governed,1,0.6,0,allow
36.0,98.0,70.0,89.0,75.0,94.0,80.0,44.0,Trickster,challenger,A_governed,1,0.7,0,allow
30.0,98.0,70.0,54.0,75.0,76.0,80.0,44.0,Pioneer,explorer,A_governed,1,0.7,0,allow
72.0,100.0,65.0,100.0,75.0,100.0,77.0,92.0,Guardian,supporter,A_governed,1,0.6,0,allow
72.0,100.0,65.0,100.0,75.0,100.0,77.0,92.0,Scholar,gentle,A_governed,1,0.6,0,allow
72.0,100.0,65.0,100.0,75.0,100.0,77.0,92.0,Healer,gentle,A_governed,1,0.6,0,allow
79.0,100.0,65.0,84.5,75.0,91.0,77.0,36.0,Trickster,challenger,A_governed,1,0.05,1,deny
73.0,100.0,65.0,49.5,75.0,73.0,77.0,36.0,Pioneer,explorer,A_governed,1,0.05,1,deny
65.0,100.0,60.0,100.0,75.0,100.0,74.0,84.0,Guardian,supporter,A_governed,1,0.6,0,allow
65.0,100.0,60.0,100.0,75.0,100.0,74.0,84.0,Scholar,gentle,A_governed,1,0.6,0,allow
65.0,100.0,60.0,100.0,75.0,100.0,74.0,84.0,Healer,gentle,A_governed,1,0.6,0,allow
72.0,100.0,60.0,80.0,75.0,88.0,74.0,98.0,Trickster,challenger,A_governed,1,0.6,0,allow
66.0,100.0,60.0,45.0,75.0,70.0,74.0,98.0,Pioneer,explorer,A_governed,1,0.6,0,allow
58.0,100.0,55.0,100.0,75.0,100.0,71.0,76.0,Guardian,supporter,A_governed,1,0.6,0,allow
58.0,100.0,55.0,100.0,75.0,100.0,71.0,76.0,Scholar,gentle,A_governed,1,0.6,0,allow
58.0,100.0,55.0,100.0,75.0,100.0,71.0,76.0,Healer,gentle,A_governed,1,0.6,0,allow
65.0,100.0,55.0,100.0,75.0,100.0,71.0,90.0,Trickster,challenger,A_governed,1,0.6,0,allow
59.0,100.0,55.0,75.5,75.0,97.0,71.0,90.0,Pioneer,explorer,A_governed,1,0.6,0,allow
51.0,100.0,50.0,100.0,75.0,100.0,68.0,68.0,Guardian,supporter,A_governed,1,0.6,0,allow
51.0,100.0,50.0,100.0,75.0,100.0,68.0,68.0,Scholar,gentle,A_governed,1,0.6,0,allow
51.0,100.0,50.0,100.0,75.0,100.0,68.0,68.0,Healer,gentle,A_governed,1,0.6,0,allow
58.0,100.0,50.0,100.0,75.0,100.0,68.0,82.0,Trickster,challenger,A_governed,1,0.6,0,allow
52.0,100.0,50.0,100.0,75.0,100.0,68.0,82.0,Pioneer,explorer,A_governed,1,0.6,0,allow
44.0,100.0,45.0,95.5,75.0,97.0,65.0,60.0,Guardian,supporter,A_governed,1,0.7,0,allow
44.0,100.0,45.0,95.5,75.0,97.0,65.0,60.0,Scholar,gentle,A_governed,1,0.7,0,allow
44.0,100.0,45.0,95.5,75.0,97.0,65.0,60.0,Healer,gentle,A_governed,1,0.7,0,allow
51.0,100.0,85.0,95.5,75.0,97.0,65.0,74.0,Trickster,challenger,A_governed,1,0.9,0,allow
45.0,100.0,45.0,95.5,75.0,97.0,65.0,74.0,Pioneer,explorer,A_governed,1,0.7,0,allow
37.0,96.0,40.0,91.0,75.0,94.0,62.0,52.0,Guardian,supporter,A_governed,1,0.7,0,allow
37.0,96.0,40.0,91.0,75.0,94.0,62.0,52.0,Scholar,gentle,A_governed,1,0.7,0,allow
37.0,96.0,40.0,91.0,75.0,94.0,62.0,52.0,Healer,gentle,A_governed,1,0.7,0,allow
44.0,96.0,80.0,91.0,75.0,94.0,62.0,66.0,Trickster,challenger,A_governed,1,0.7,0,allow
38.0,96.0,40.0,91.0,75.0,94.0,62.0,66.0,Pioneer,explorer,A_governed,1,0.7,0,allow
30.0,92.0,35.0,86.5,75.0,91.0,59.0,44.0,Guardian,supporter,A_governed,1,0.7,0,allow
30.0,92.0,35.0,86.5,75.0,91.0,59.0,44.0,Scholar,gentle,A_governed,1,0.7,0,allow
30.0,92.0,35.0,86.5,75.0,91.0,59.0,44.0,Healer,gentle,A_governed,1,0.7,0,allow
37.0,92.0,75.0,86.5,75.0,91.0,59.0,58.0,Trickster,challenger,A_governed,1,0.7,0,allow
31.0,92.0,35.0,86.5,75.0,91.0,59.0,58.0,Pioneer,explorer,A_governed,1,0.7,0,allow
73.0,88.0,30.0,82.0,75.0,88.0,56.0,36.0,Guardian,supporter,A_governed,1,0.05,1,deny
73.0,88.0,30.0,82.0,75.0,88.0,56.0,36.0,Scholar,gentle,A_governed,1,0.05,1,deny
73.0,88.0,30.0,82.0,75.0,88.0,56.0,36.0,Healer,gentle,A_governed,1,0.05,1,deny
30.0,88.0,70.0,82.0,75.0,88.0,56.0,50.0,Trickster,challenger,A_governed,1,0.7,0,allow
74.0,88.0,30.0,82.0,75.0,88.0,56.0,50.0,Pioneer,explorer,A_governed,1,0.05,1,deny
66.0,84.0,65.0,77.5,75.0,85.0,53.0,28.0,Guardian,supporter,A_governed,1,0.9,0,allow
66.0,84.0,65.0,77.5,75.0,85.0,53.0,28.0,Scholar,gentle,A_governed,1,0.9,0,allow
66.0,84.0,65.0,77.5,75.0,85.0,53.0,28.0,Healer,gentle,A_governed,1,0.9,0,allow
73.0,84.0,65.0,77.5,75.0,85.0,53.0,42.0,Trickster,challenger,A_governed,1,0.05,1,deny
67.0,84.0,65.0,77.5,75.0,85.0,53.0,42.0,Pioneer,explorer,A_governed,1,0.9,0,allow
59.0,80.0,60.0,73.0,75.0,82.0,50.0,90.0,Guardian,supporter,A_governed,1,0.6,0,allow
59.0,80.0,60.0,73.0,75.0,82.0,50.0,90.0,Scholar,gentle,A_governed,1,0.6,0,allow
59.0,80.0,60.0,73.0,75.0,82.0,50.0,90.0,Healer,gentle,A_governed,1,0.6,0,allow
66.0,80.0,60.0,73.0,75.0,82.0,50.0,100.0,Trickster,challenger,A_governed,1,0.6,0,allow
60.0,80.0,60.0,73.0,75.0,82.0,50.0,100.0,Pioneer,explorer,A_governed,1,0.6,0,allow
52.0,76.0,55.0,68.5,75.0,79.0,97.0,82.0,Guardian,supporter,A_governed,1,0.65,0,allow
52.0,76.0,55.0,68.5,75.0,79.0,97.0,82.0,Scholar,gentle,A_governed,1,0.65,0,allow
52.0,76.0,55.0,68.5,75.0,79.0,97.0,82.0,Healer,gentle,A_governed,1,0.65,0,allow
59.0,76.0,55.0,68.5,75.0,79.0,97.0,92.0,Trickster,challenger,A_governed,1,0.65,0,allow
53.0,76.0,55.0,68.5,75.0,79.0,97.0,92.0,Pioneer,explorer,A_governed,1,0.65,0,allow
45.0,72.0,50.0,64.0,75.0,76.0,94.0,74.0,Guardian,supporter,A_governed,1,0.7,0,allow
45.0,72.0,50.0,64.0,75.0,76.0,94.0,74.0,Scholar,gentle,A_governed,1,0.7,0,allow
45.0,72.0,50.0,64.0,75.0,76.0,94.0,74.0,Healer,gentle,A_governed,1,0.7,0,allow
52.0,66.0,50.0,64.0,75.0,76.0,94.0,84.0,Trickster,challenger,A_governed,1,0.85,0,allow
46.0,72.0,50.0,64.0,75.0,76.0,94.0,84.0,Pioneer,explorer,A_governed,1,0.7,0,allow
38.0,68.0,45.0,59.5,75.0,73.0,91.0,66.0,Guardian,supporter,A_governed,1,0.7,0,allow
38.0,68.0,45.0,59.5,75.0,73.0,91.0,66.0,Scholar,gentle,A_governed,1,0.7,0,allow
38.0,68.0,45.0,59.5,75.0,73.0,91.0,66.0,Healer,gentle,A_governed,1,0.7,0,allow
45.0,62.0,45.0,59.5,75.0,73.0,91.0,76.0,Trickster,challenger,A_governed,1,0.7,0,allow
39.0,68.0,45.0,59.5,75.0,73.0,91.0,76.0,Pioneer,explorer,A_governed,1,0.7,0,allow
31.0,64.0,40.0,55.0,75.0,70.0,88.0,58.0,Guardian,supporter,A_governed,1,0.7,0,allow
31.0,64.0,40.0,55.0,75.0,70.0,88.0,58.0,Scholar,gentle,A_governed,1,0.7,0,allow
31.0,64.0,40.0,55.0,75.0,70.0,88.0,58.0,Healer,gentle,A_governed,1,0.7,0,allow
38.0,58.0,40.0,55.0,75.0,70.0,88.0,68.0,Trickster,challenger,A_governed,1,0.7,0,allow
32.0,64.0,40.0,55.0,75.0,70.0,88.0,68.0,Pioneer,explorer,A_governed,1,0.7,0,allow
74.0,60.0,35.0,50.5,75.0,67.0,85.0,50.0,Guardian,supporter,A_governed,1,0.05,1,deny
74.0,60.0,35.0,50.5,75.0,67.0,85.0,50.0,Scholar,gentle,A_governed,1,0.05,1,deny
74.0,60.0,35.0,50.5,75.0,67.0,85.0,50.0,Healer,gentle,A_governed,1,0.05,1,deny
31.0,54.0,35.0,50.5,75.0,67.0,85.0,60.0,Trickster,challenger,A_governed,1,0.7,0,allow
75.0,60.0,35.0,50.5,75.0,67.0,85.0,60.0,Pioneer,explorer,A_governed,1,0.05,1,deny
67.0,56.0,70.0,46.0,75.0,64.0,82.0,42.0,Guardian,supporter,A_governed,1,0.9,0,allow
67.0,56.0,70.0,46.0,75.0,64.0,82.0,42.0,Scholar,gentle,A_governed,1,0.9,0,allow
67.0,56.0,70.0,46.0,75.0,64.0,82.0,42.0,Healer,gentle,A_governed,1,0.9,0,allow
74.0,50.0,30.0,46.0,75.0,64.0,82.0,52.0,Trickster,challenger,A_governed,1,0.05,1,deny
68.0,56.0,70.0,46.0,75.0,64.0,82.0,52.0,Pioneer,explorer,A_governed,1,0.9,0,allow
60.0,52.0,65.0,41.5,75.0,61.0,79.0,100.0,Guardian,supporter,A_governed,1,0.6,0,allow
60.0,52.0,65.0,41.5,75.0,61.0,79.0,100.0,Scholar,gentle,A_governed,1,0.6,0,allow
60.0,52.0,65.0,41.5,75.0,61.0,79.0,100.0,Healer,gentle,A_governed,1,0.6,0,allow
67.0,46.0,65.0,41.5,75.0,61.0,79.0,44.0,Trickster,challenger,A_governed,1,0.9,0,allow
61.0,52.0,65.0,76.5,75.0,91.0,79.0,44.0,Pioneer,explorer,A_governed,1,0.6,0,allow
53.0,48.0,60.0,72.0,75.0,88.0,76.0,92.0,Guardian,supporter,A_governed,1,0.6,0,allow
53.0,48.0,60.0,72.0,75.0,88.0,76.0,92.0,Scholar,gentle,A_governed,1,0.6,0,allow
53.0,48.0,60.0,72.0,75.0,88.0,76.0,92.0,Healer,gentle,A_governed,1,0.6,0,allow
60.0,42.0,60.0,37.0,75.0,58.0,76.0,100.0,Trickster,challenger,A_governed,1,0.6,0,allow
54.0,48.0,60.0,72.0,75.0,88.0,76.0,100.0,Pioneer,explorer,A_governed,1,0.6,0,allow
46.0,100.0,55.0,67.5,75.0,85.0,73.0,84.0,Guardian,supporter,A_governed,1,0.7,0,allow
46.0,100.0,55.0,67.5,75.0,85.0,73.0,84.0,Scholar,gentle,A_governed,1,0.7,0,allow
46.0,100.0,55.0,67.5,75.0,85.0,73.0,84.0,Healer,gentle,A_governed,1,0.7,0,allow
53.0,38.0,55.0,67.5,75.0,85.0,73.0,92.0,Trickster,challenger,A_governed,1,0.6,0,allow
47.0,100.0,55.0,67.5,75.0,85.0,73.0,92.0,Pioneer,explorer,A_governed,1,0.7,0,allow
39.0,96.0,50.0,63.0,75.0,82.0,70.0,76.0,Guardian,supporter,A_governed,1,0.7,0,allow
39.0,96.0,50.0,63.0,75.0,82.0,70.0,76.0,Scholar,gentle,A_governed,1,0.7,0,allow
39.0,96.0,50.0,63.0,75.0,82.0,70.0,76.0,Healer,gentle,A_governed,1,0.7,0,allow
46.0,94.0,50.0,63.0,75.0,82.0,70.0,84.0,Trickster,challenger,A_governed,1,0.7,0,allow
40.0,96.0,50.0,63.0,75.0,82.0,70.0,84.0,Pioneer,explorer,A_governed,1,0.7,0,allow
32.0,92.0,45.0,58.5,75.0,79.0,67.0,68.0,Guardian,supporter,A_governed,1,0.7,0,allow
32.0,92.0,45.0,58.5,75.0,79.0,67.0,68.0,Scholar,gentle,A_governed,1,0.7,0,allow
32.0,92.0,45.0,58.5,75.0,79.0,67.0,68.0,Healer,gentle,A_governed,1,0.7,0,allow
39.0,90.0,45.0,58.5,75.0,79.0,67.0,76.0,Trickster,challenger,A_governed,1,0.7,0,allow
33.0,92.0,45.0,58.5,75.0,79.0,67.0,76.0,Pioneer,explorer,A_governed,1,0.7,0,allow
75.0,88.0,40.0,54.0,75.0,76.0,64.0,60.0,Guardian,supporter,A_governed,1,0.05,1,deny
75.0,88.0,40.0,54.0,75.0,76.0,64.0,60.0,Scholar,gentle,A_governed,1,0.05,1,deny
75.0,88.0,40.0,54.0,75.0,76.0,64.0,60.0,Healer,gentle,A_governed,1,0.05,1,deny
32.0,86.0,40.0,54.0,75.0,76.0,64.0,68.0,Trickster,challenger,A_governed,1,0.7,0,allow
76.0,88.0,40.0,54.0,75.0,76.0,64.0,68.0,Pioneer,explorer,A_governed,1,0.05,1,deny
68.0,91.0,75.0,49.5,75.0,73.0,61.0,52.0,Guardian,supporter,A_governed,1,0.9,0,allow
68.0,91.0,75.0,49.5,75.0,73.0,61.0,52.0,Scholar,gentle,A_governed,1,0.9,0,allow
68.0,91.0,75.0,49.5,75.0,73.0,61.0,52.0,Healer,gentle,A_governed,1,0.9,0,allow
75.0,89.0,35.0,49.5,75.0,73.0,61.0,60.0,Trickster,challenger,A_governed,1,0.05,1,deny
69.0,91.0,75.0,49.5,75.0,73.0,61.0,60.0,Pioneer,explorer,A_governed,1,0.9,0,allow
61.0,94.0,70.0,45.0,75.0,70.0,58.0,100.0,Guardian,supporter,A_governed,1,0.6,0,allow
61.0,94.0,70.0,45.0,75.0,70.0,58.0,100.0,Scholar,gentle,A_governed,1,0.6,0,allow
61.0,94.0,70.0,45.0,75.0,70.0,58.0,100.0,Healer,gentle,A_governed,1,0.6,0,allow
68.0,92.0,70.0,45.0,75.0,70.0,58.0,52.0,Trickster,challenger,A_governed,1,0.9,0,allow
62.0,94.0,70.0,80.0,75.0,100.0,58.0,52.0,Pioneer,explorer,A_governed,1,0.6,0,allow
54.0,97.0,65.0,75.5,75.0,97.0,55.0,92.0,Guardian,supporter,A_governed,1,0.6,0,allow
54.0,97.0,65.0,75.5,75.0,97.0,55.0,92.0,Scholar,gentle,A_governed,1,0.6,0,allow
54.0,97.0,65.0,75.5,75.0,97.0,55.0,92.0,Healer,gentle,A_governed,1,0.6,0,allow
61.0,95.0,65.0,75.5,75.0,97.0,55.0,44.0,Trickster,challenger,A_governed,1,0.6,0,allow
55.0,97.0,65.0,75.5,75.0,97.0,55.0,100.0,Pioneer,explorer,A_governed,1,0.6,0,allow
47.0,100.0,60.0,71.0,75.0,94.0,52.0,84.0,Guardian,supporter,A_governed,1,0.7,0,allow
47.0,100.0,60.0,71.0,75.0,94.0,52.0,84.0,Scholar,gentle,A_governed,1,0.7,0,allow
47.0,100.0,60.0,71.0,75.0,94.0,52.0,84.0,Healer,gentle,A_governed,1,0.7,0,allow
54.0,98.0,60.0,71.0,75.0,94.0,52.0,100.0,Trickster,challenger,A_governed,1,0.6,0,allow
48.0,100.0,60.0,71.0,75.0,94.0,52.0,92.0,Pioneer,explorer,A_governed,1,0.7,0,allow
40.0,100.0,55.0,66.5,75.0,91.0,49.0,76.0,Guardian,supporter,A_governed,1,0.7,0,allow
40.0,100.0,55.0,66.5,75.0,91.0,49.0,76.0,Scholar,gentle,A_governed,1,0.7,0,allow
40.0,100.0,55.0,66.5,75.0,91.0,49.0,76.0,Healer,gentle,A_governed,1,0.7,0,allow
47.0,100.0,55.0,66.5,75.0,91.0,49.0,92.0,Trickster,challenger,A_governed,1,0.7,0,allow
41.0,100.0,55.0,66.5,75.0,91.0,49.0,84.0,Pioneer,explorer,A_governed,1,0.7,0,allow
33.0,100.0,50.0,62.0,75.0,88.0,46.0,68.0,Guardian,supporter,A_governed,1,0.7,0,allow
33.0,100.0,50.0,62.0,75.0,88.0,46.0,68.0,Scholar,gentle,A_governed,1,0.7,0,allow
33.0,100.0,50.0,62.0,75.0,88.0,46.0,68.0,Healer,gentle,A_governed,1,0.7,0,allow
40.0,100.0,50.0,62.0,75.0,88.0,46.0,84.0,Trickster,challenger,A_governed,1,0.7,0,allow
34.0,100.0,50.0,62.0,75.0,88.0,46.0,76.0,Pioneer,explorer,A_governed,1,0.7,0,allow
76.0,100.0,45.0,57.5,75.0,85.0,43.0,60.0,Guardian,supporter,A_governed,1,0.05,1,deny
76.0,100.0,45.0,57.5,75.0,85.0,43.0,60.0,Scholar,gentle,A_governed,1,0.05,1,deny
76.0,100.0,45.0,57.5,75.0,85.0,43.0,60.0,Healer,gentle,A_governed,1,0.05,1,deny
33.0,100.0,45.0,57.5,75.0,85.0,43.0,76.0,Trickster,challenger,A_governed,1,0.7,0,allow
77.0,100.0,45.0,57.5,75.0,85.0,43.0,68.0,Pioneer,explorer,A_governed,1,0.05,1,deny
69.0,96.0,80.0,53.0,75.0,82.0,40.0,52.0,Guardian,supporter,A_governed,1,0.9,0,allow
69.0,96.0,80.0,53.0,75.0,82.0,40.0,52.0,Scholar,gentle,A_governed,1,0.9,0,allow
69.0,96.0,80.0,53.0,75.0,82.0,40.0,52.0,Healer,gentle,A_governed,1,0.9,0,allow
76.0,96.0,40.0,53.0,75.0,82.0,40.0,68.0,Trickster,challenger,A_governed,1,0.05,1,deny
70.0,96.0,80.0,53.0,75.0,82.0,40.0,60.0,Pioneer,explorer,A_governed,1,0.9,0,allow
62.0,92.0,75.0,48.5,75.0,79.0,87.0,44.0,Guardian,supporter,A_governed,1,0.65,0,allow
62.0,92.0,75.0,48.5,75.0,79.0,87.0,44.0,Scholar,gentle,A_governed,1,0.65,0,allow
62.0,92.0,75.0,48.5,75.0,79.0,87.0,44.0,Healer,gentle,A_governed,1,0.65,0,allow
69.0,92.0,75.0,48.5,75.0,79.0,37.0,60.0,Trickster,challenger,A_governed,1,0.9,0,allow
63.0,92.0,75.0,48.5,75.0,79.0,87.0,52.0,Pioneer,explorer,A_governed,1,0.65,0,allow
55.0,88.0,70.0,44.0,75.0,76.0,84.0,100.0,Guardian,supporter,A_governed,1,0.6,0,allow
55.0,88.0,70.0,44.0,75.0,76.0,84.0,100.0,Scholar,gentle,A_governed,1,0.6,0,allow
55.0,88.0,70.0,44.0,75.0,76.0,84.0,100.0,Healer,gentle,A_governed,1,0.6,0,allow
62.0,88.0,70.0,44.0,75.0,76.0,84.0,52.0,Trickster,challenger,A_governed,1,0.65,0,allow
56.0,88.0,70.0,79.0,75.0,100.0,84.0,44.0,Pioneer,explorer,A_governed,1,0.6,0,allow
48.0,84.0,65.0,74.5,75.0,100.0,81.0,92.0,Guardian,supporter,A_governed,1,0.6,0,allow
48.0,84.0,65.0,74.5,75.0,100.0,81.0,92.0,Scholar,gentle,A_governed,1,0.6,0,allow
48.0,84.0,65.0,74.5,75.0,100.0,81.0,92.0,Healer,gentle,A_governed,1,0.6,0,allow
55.0,84.0,65.0,74.5,75.0,100.0,81.0,44.0,Trickster,challenger,A_governed,1,0.6,0,allow
49.0,84.0,65.0,74.5,75.0,97.0,81.0,100.0,Pioneer,explorer,A_governed,1,0.6,0,allow
41.0,80.0,60.0,70.0,75.0,97.0,78.0,84.0,Guardian,supporter,A_governed,1,0.7,0,allow
41.0,80.0,60.0,70.0,75.0,97.0,78.0,84.0,Scholar,gentle,A_governed,1,0.7,0,allow
41.0,80.0,60.0,70.0,75.0,97.0,78.0,84.0,Healer,gentle,A_governed,1,0.7,0,allow
48.0,80.0,60.0,70.0,75.0,97.0,78.0,100.0,Trickster,challenger,A_governed,1,0.6,0,allow
42.0,80.0,60.0,70.0,75.0,94.0,78.0,92.0,Pioneer,explorer,A_governed,1,0.7,0,allow
34.0,76.0,55.0,65.5,75.0,94.0,75.0,76.0,Guardian,supporter,A_governed,1,0.7,0,allow
34.0,76.0,55.0,65.5,75.0,94.0,75.0,76.0,Scholar,gentle,A_governed,1,0.7,0,allow
34.0,76.0,55.0,65.5,75.0,94.0,75.0,76.0,Healer,gentle,A_governed,1,0.7,0,allow
41.0,76.0,55.0,65.5,75.0,94.0,75.0,92.0,Trickster,challenger,A_governed,1,0.7,0,allow
35.0,76.0,55.0,65.5,75.0,91.0,75.0,84.0,Pioneer,explorer,A_governed,1,0.7,0,allow
77.0,72.0,50.0,61.0,75.0,91.0,72.0,68.0,Guardian,supporter,A_governed,1,0.05,1,deny
77.0,72.0,50.0,61.0,75.0,91.0,72.0,68.0,Scholar,gentle,A_governed,1,0.05,1,deny
77.0,72.0,50.0,61.0,75.0,91.0,72.0,68.0,Healer,gentle,A_governed,1,0.05,1,deny
34.0,72.0,50.0,61.0,75.0,91.0,72.0,84.0,Trickster,challenger,A_governed,1,0.7,0,allow
78.0,72.0,50.0,61.0,75.0,88.0,72.0,76.0,Pioneer,explorer,A_governed,1,0.05,1,deny
70.0,68.0,85.0,56.5,75.0,88.0,69.0,60.0,Guardian,supporter,A_governed,1,0.9,0,allow
70.0,68.0,85.0,56.5,75.0,88.0,69.0,60.0,Scholar,gentle,A_governed,1,0.9,0,allow
70.0,68.0,85.0,56.5,75.0,88.0,69.0,60.0,Healer,gentle,A_governed,1,0.9,0,allow
77.0,68.0,45.0,56.5,75.0,88.0,69.0,76.0,Trickster,challenger,A_governed,1,0.05,1,deny
71.0,68.0,85.0,56.5,75.0,85.0,69.0,68.0,Pioneer,explorer,A_governed,1,0.9,0,allow
63.0,58.0,80.0,52.0,75.0,85.0,66.0,52.0,Guardian,supporter,A_governed,1,0.85,0,allow
63.0,58.0,80.0,52.0,75.0,85.0,66.0,52.0,Scholar,gentle,A_governed,1,0.85,0,allow
63.0,58.0,80.0,52.0,75.0,85.0,66.0,52.0,Healer,gentle,A_governed,1,0.85,0,allow
70.0,64.0,80.0,52.0,75.0,85.0,66.0,68.0,Trickster,challenger,A_governed,1,0.9,0,allow
64.0,58.0,80.0,52.0,75.0,82.0,66.0,60.0,Pioneer,explorer,A_governed,1,0.85,0,allow
56.0,54.0,75.0,47.5,75.0,82.0,63.0,100.0,Guardian,supporter,A_governed,1,0.6,0,allow
56.0,54.0,75.0,47.5,75.0,82.0,63.0,100.0,Scholar,gentle,A_governed,1,0.6,0,allow
56.0,54.0,75.0,47.5,75.0,82.0,63.0,100.0,Healer,gentle,A_governed,1,0.6,0,allow
63.0,60.0,75.0,82.5,75.0,100.0,63.0,60.0,Trickster,challenger,A_governed,1,0.6,0,allow
57.0,54.0,75.0,82.5,75.0,100.0,63.0,52.0,Pioneer,explorer,A_governed,1,0.6,0,allow
49.0,50.0,70.0,78.0,75.0,100.0,60.0,92.0,Guardian,supporter,A_governed,1,0.6,0,allow
49.0,50.0,70.0,78.0,75.0,100.0,60.0,92.0,Scholar,gentle,A_governed,1,0.6,0,allow
49.0,50.0,70.0,78.0,75.0,100.0,60.0,92.0,Healer,gentle,A_governed,1,0.6,0,allow
56.0,50.0,70.0,78.0,75.0,97.0,60.0,52.0,Trickster,challenger,A_governed,1,0.85,0,allow
50.0,50.0,70.0,78.0,75.0,97.0,60.0,100.0,Pioneer,explorer,A_governed,1,0.6,0,allow
42.0,46.0,65.0,73.5,75.0,97.0,57.0,84.0,Guardian,supporter,A_governed,1,0.7,0,allow
42.0,46.0,65.0,73.5,75.0,97.0,57.0,84.0,Scholar,gentle,A_governed,1,0.7,0,allow
42.0,46.0,65.0,73.5,75.0,97.0,57.0,84.0,Healer,gentle,A_governed,1,0.7,0,allow
49.0,46.0,65.0,73.5,75.0,94.0,57.0,100.0,Trickster,challenger,A_governed,1,0.6,0,allow
43.0,46.0,65.0,73.5,75.0,94.0,57.0,92.0,Pioneer,explorer,A_governed,1,0.7,0,allow
35.0,42.0,60.0,69.0,75.0,94.0,54.0,76.0,Guardian,supporter,A_governed,1,0.7,0,allow
35.0,42.0,60.0,69.0,75.0,94.0,54.0,76.0,Scholar,gentle,A_governed,1,0.7,0,allow
35.0,42.0,60.0,69.0,75.0,94.0,54.0,76.0,Healer,gentle,A_governed,1,0.7,0,allow
42.0,42.0,60.0,69.0,75.0,91.0,54.0,92.0,Trickster,challenger,A_governed,1,0.7,0,allow
36.0,42.0,60.0,69.0,75.0,91.0,54.0,84.0,Pioneer,explorer,A_governed,1,0.7,0,allow
78.0,38.0,55.0,64.5,75.0,91.0,51.0,68.0,Guardian,supporter,A_governed,1,0.05,1,deny
78.0,38.0,55.0,64.5,75.0,91.0,51.0,68.0,Scholar,gentle,A_governed,1,0.05,1,deny
78.0,38.0,55.0,64.5,75.0,91.0,51.0,68.0,Healer,gentle,A_governed,1,0.05,1,deny
35.0,38.0,55.0,64.5,75.0,88.0,51.0,84.0,Trickster,challenger,A_governed,1,0.7,0,allow
79.0,38.0,55.0,64.5,75.0,88.0,51.0,76.0,Pioneer,explorer,A_governed,1,0.05,1,deny
71.0,94.0,50.0,60.0,75.0,88.0,48.0,60.0,Guardian,supporter,A_governed,1,0.7,0,allow
71.0,94.0,50.0,60.0,75.0,88.0,48.0,60.0,Scholar,gentle,A_governed,1,0.7,0,allow
71.0,94.0,50.0,60.0,75.0,88.0,48.0,60.0,Healer,gentle,A_governed,1,0.7,0,allow
78.0,34.0,50.0,60.0,75.0,85.0,48.0,76.0,Trickster,challenger,A_governed,1,0.05,1,deny
72.0,94.0,50.0,60.0,75.0,85.0,48.0,68.0,Pioneer,explorer,A_governed,1,0.7,0,allow
64.0,90.0,85.0,55.5,75.0,85.0,45.0,52.0,Guardian,supporter,A_governed,1,0.9,0,allow
64.0,90.0,85.0,55.5,75.0,85.0,45.0,52.0,Scholar,gentle,A_governed,1,0.9,0,allow
64.0,90.0,85.0,55.5,75.0,85.0,45.0,52.0,Healer,gentle,A_governed,1,0.9,0,allow
71.0,90.0,45.0,55.5,75.0,82.0,45.0,68.0,Trickster,challenger,A_governed,1,0.7,0,allow
65.0,90.0,85.0,55.5,75.0,82.0,45.0,60.0,Pioneer,explorer,A_governed,1,0.9,0,allow
57.0,86.0,80.0,51.0,75.0,82.0,92.0,44.0,Guardian,supporter,A_governed,1,0.65,0,allow
57.0,86.0,80.0,51.0,75.0,82.0,92.0,44.0,Scholar,gentle,A_governed,1,0.65,0,allow
57.0,86.0,80.0,51.0,75.0,82.0,92.0,44.0,Healer,gentle,A_governed,1,0.65,0,allow
64.0,86.0,80.0,51.0,75.0,79.0,42.0,60.0,Trickster,challenger,A_governed,1,0.9,0,allow
58.0,86.0,80.0,51.0,75.0,79.0,92.0,52.0,Pioneer,explorer,A_governed,1,0.65,0,allow
50.0,89.0,75.0,46.5,75.0,79.0,89.0,100.0,Guardian,supporter,A_governed,1,0.6,0,allow
50.0,89.0,75.0,46.5,75.0,79.0,89.0,100.0,Scholar,gentle,A_governed,1,0.6,0,allow
50.0,89.0,75.0,46.5,75.0,79.0,89.0,100.0,Healer,gentle,A_governed,1,0.6,0,allow
57.0,89.0,75.0,46.5,75.0,76.0,89.0,52.0,Trickster,challenger,A_governed,1,0.65,0,allow
51.0,89.0,75.0,46.5,75.0,76.0,89.0,100.0,Pioneer,explorer,A_governed,1,0.6,0,allow
43.0,92.0,70.0,77.0,75.0,100.0,86.0,92.0,Guardian,supporter,A_governed,1,0.6,0,allow
43.0,92.0,70.0,77.0,75.0,100.0,86.0,92.0,Scholar,gentle,A_governed,1,0.6,0,allow
43.0,92.0,70.0,77.0,75.0,100.0,86.0,92.0,Healer,gentle,A_governed,1,0.6,0,allow
50.0,92.0,70.0,77.0,75.0,100.0,86.0,44.0,Trickster,challenger,A_governed,1,0.6,0,allow
44.0,92.0,70.0,77.0,75.0,100.0,86.0,92.0,Pioneer,explorer,A_governed,1,0.6,0,allow
